Temperature	PWM	Time	Set Temperature	T1	T2	T3	T4	T5
26.31	255	13.3	60	32.5	33.07	33.25	35.61	34.17
26.24	255	14.4	60	32.47	32.98	33.25	35.6	34.16
27.03	255	15.5	60	32.44	33.01	33.22	35.62	34.14
28.15	255	16.5	60	32.41	32.9	33.22	35.53	34.11
29.41	255	17.6	60	32.41	32.87	33.19	35.44	34.12
31	255	18.6	60	32.4	32.9	33.16	35.49	34.07
32.65	255	19.7	60	32.46	32.91	33.14	35.59	34.08
34.19	255	20.8	60	32.44	32.81	33.04	35.43	33.83
35.84	255	21.8	60	32.58	32.91	33.08	35.44	34.02
37.87	255	22.9	60	32.69	33.01	33.12	35.42	34
39.49	255	24	60	32.87	33.08	33.15	35.46	34.01
41.24	255	25	60	33	33.18	33.16	35.36	33.97
42.87	255	26.1	60	33.17	33.27	33.21	35.38	33.96
44.44	255	27.1	60	33.34	33.38	33.29	35.43	33.94
46.04	255	28.2	60	33.59	33.5	33.32	35.51	33.94
47.58	255	29.3	60	33.77	33.64	33.38	35.42	33.92
48.89	255	30.3	60	33.91	33.72	33.44	35.43	33.89
50.45	255	31.4	60	34.11	33.84	33.53	35.49	33.89
51.67	255	32.5	60	34.34	33.98	33.54	35.45	33.85
53	255	33.5	60	34.56	34.1	33.63	35.52	33.86
54.32	255	34.6	60	34.8	34.28	33.76	35.54	33.84
55.48	67	35.6	60	35	34.42	33.8	35.6	33.81
56.83	49	36.7	60	35.25	34.63	33.98	35.68	33.86
57.75	37	37.8	60	35.51	34.81	34.11	35.73	33.83
58.32	29	38.8	60	35.76	34.98	34.19	35.85	33.86
58.78	23	39.9	60	35.95	35.13	34.32	35.92	33.9
58.72	25	41	60	36.19	35.3	34.47	35.98	33.91
58.43	30	42	60	36.44	35.51	34.52	36.11	33.95
58.27	34	43.1	60	36.56	35.63	34.66	36.15	33.89
57.8	42	44.2	60	36.72	35.76	34.79	36.29	34.03
57.52	48	45.2	60	36.98	35.97	34.92	36.26	33.99
57.07	56	46.3	60	36.89	36.04	34.98	36.32	34.01
56.41	68	47.3	60	37.1	36.11	35.1	36.48	34.06
56.52	69	48.4	60	37.2	36.28	35.17	36.46	34.09
56.22	76	49.5	60	37.39	36.35	35.25	36.47	34.13
55.85	84	50.5	60	37.48	36.42	35.37	36.56	34.11
55.96	85	51.6	60	37.42	36.65	35.45	36.74	34.23
55.53	94	52.7	60	37.59	36.66	35.56	36.66	34.27
55.55	97	53.7	60	37.65	36.76	35.68	36.76	34.33
55.47	101	54.8	60	37.76	36.83	35.75	36.86	34.35
55.52	103	55.9	60	37.82	36.92	35.84	37.06	34.38
55.64	104	56.9	60	37.91	37	35.9	37.1	34.43
55.97	102	58	60	38.12	37.21	36.1	36.5	33.75
55.65	109	59.1	60	37.83	36.87	35.73	36.8	33.62
54.91	163	60.1	60	37.11	36.19	35.06	36.14	33.49
55.03	167	61.2	60	37.19	36.24	35.09	36.19	33.52
55.36	167	62.3	60	37.28	36.34	35.19	36.29	33.61
55.74	167	63.3	60	37.38	36.38	35.21	36.35	33.57
56.17	165	64.4	60	37.43	36.45	35.28	36.39	33.61
56.74	160	65.5	60	37.53	36.53	35.37	36.42	33.66
57.25	156	66.5	60	37.62	36.63	35.46	36.47	33.7
57.98	148	67.6	60	37.81	36.76	35.57	36.57	33.79
58.65	139	68.7	60	37.95	36.87	35.65	36.7	33.94
59.14	133	69.7	60	38.08	37	35.74	36.77	33.9
59.38	130	70.8	60	38.15	37	35.81	36.77	33.92
60.2	118	71.8	60	38.37	37.19	35.88	36.86	34.02
60.35	115	72.9	60	38.44	37.27	36.02	36.95	34.09
60.74	109	74	60	38.54	37.39	36.12	37.06	34.1
60.85	106	75.1	60	38.67	37.53	36.14	37.14	34.12
61.23	99	76.1	60	38.74	37.58	36.23	37.18	34.15
61.45	94	77.2	60	38.9	37.69	36.32	37.26	34.21
61.55	91	78.3	60	39	37.72	36.4	37.24	34.27
61.79	85	79.3	60	39.2	37.77	36.57	37.5	34.13
61.27	91	80.4	60	39.17	38.04	36.63	37.7	34.4
61.8	82	81.5	60	39.51	38.02	36.64	37.71	34.34
61.6	83	82.5	60	39.43	38.2	36.79	37.76	34.42
61.59	81	83.6	60	39.58	38.32	36.84	37.83	34.47
61.5	80	84.7	60	39.72	38.43	36.97	37.91	34.61
61.43	80	85.7	60	39.77	38.48	37	37.94	34.57
61.31	80	86.8	60	39.86	38.59	37.11	38	34.64
61.27	79	87.8	60	39.9	38.63	37.15	38.1	34.68
61.22	78	88.9	60	40.04	38.71	37.16	38.12	34.62
61.02	80	90	60	40.05	38.73	37.25	38.13	34.68
60.99	80	91	60	40.08	38.8	37.32	38.17	34.73
60.83	81	92.1	60	40.12	38.89	37.36	38.31	34.75
60.93	78	93.2	60	40.23	38.99	37.41	38.32	34.81
60.88	78	94.2	60	40.35	39.08	37.54	38.38	34.92
60.81	78	95.3	60	40.37	39.11	37.62	38.49	34.95
60.67	80	96.4	60	40.46	39.3	37.78	38.58	35.16
60.84	76	97.4	60	40.67	39.44	37.92	38.74	35.35
60.86	75	98.5	60	40.83	39.75	38.11	38.92	35.24
60.45	80	99.6	60	40.86	39.56	38.15	38.97	35.44
60.5	79	100.6	60	40.95	39.68	38.15	38.97	35.46
60.56	77	101.7	60	40.87	39.74	38.34	39.2	35.58
60.56	77	102.8	60	41.03	39.85	38.3	39.11	35.56
60.44	78	103.8	60	40.9	39.7	38.24	39.13	35.56
60.31	79	104.9	60	41.15	39.87	38.35	38.43	35.68
60.19	81	106	60	41.01	39.76	38.28	38.37	35.5
60.03	83	107	60	41	39.75	38.29	38.5	35.54
60.13	82	108.1	60	41.21	39.87	38.36	38.59	35.72
60.28	79	109.2	60	41.3	40.07	38.59	38.73	35.81
60.18	80	110.2	60	41.28	40.08	38.61	38.79	35.87
60.12	81	111.3	60	41.38	40.15	38.69	38.83	35.94
60.23	79	112.4	60	41.45	40.23	38.77	38.9	36
60.07	82	113.4	60	41.45	40.26	38.8	38.92	36.02
60.16	80	114.5	60	41.5	40.34	38.85	38.99	36.06
59.98	83	115.6	60	41.59	40.36	38.9	39.07	36.11
60.1	81	116.6	60	41.59	40.41	38.92	39.05	36.06
59.7	87	117.7	60	41.43	40.23	38.73	38.89	35.99
60.24	79	118.8	60	41.85	40.69	39.33	39.55	36.6
60.1	81	119.8	60	41.66	40.4	38.88	39	36
59.97	83	120.9	60	41.84	40.81	39.39	39.68	36.53
59.92	84	122	60	41.76	40.63	39.16	39.38	36.3
59.87	84	123	60	41.7	40.4	38.97	39.18	36.16
59.76	86	124.1	60	41.76	40.64	39.23	39.8	36.88
60.09	81	125.2	60	41.8	40.6	39.11	39.33	36.39
60.24	79	126.2	60	42.13	41.04	39.59	39.84	36.81
60.38	76	127.3	60	42.26	40.98	39.57	39.82	36.72
59.82	85	128.4	60	41.87	40.63	39.17	39.63	36.32
59.87	84	129.4	60	42.11	40.85	39.43	40.36	37.02
60.33	77	130.5	60	42.37	41.16	39.71	40.13	36.74
60.21	79	131.6	60	42.17	40.89	39.5	40.02	36.6
59.85	84	132.6	60	42.12	40.97	39.56	40.14	36.76
59.9	84	133.7	60	42.25	41.12	40.1	40.53	37.01
60.64	72	134.8	60	42.78	41.6	40.14	40.51	37.3
60.55	73	135.8	60	42.84	41.67	40.18	40.58	37.31
60.57	72	136.9	60	42.88	41.7	40.29	40.57	37.39
60.65	70	138	60	42.93	41.74	40.29	40.59	37.43
60.36	74	139	60	42.88	41.73	40.28	40.59	37.46
59.95	80	140.1	60	42.6	41.25	39.89	39.45	37.08
59.75	83	141.2	60	42.34	41.13	39.68	38.91	36.68
59.2	92	142.2	60	42.11	40.96	39.47	38.79	36.56
59.14	94	143.3	60	42.07	40.94	39.51	38.86	36.62
59.2	94	144.4	60	42.14	40.95	39.47	38.82	36.64
59.13	96	145.4	60	42.13	40.96	39.55	38.87	36.7
59.21	96	146.5	60	42.19	41.03	39.6	38.89	36.75
59.4	93	147.6	60	42.23	41.08	39.65	39	36.8
59.45	93	148.6	60	42.3	41.13	39.71	39.05	36.87
59.52	93	149.7	60	42.32	41.17	39.72	39.07	36.87
59.63	92	150.8	60	42.35	41.18	39.74	39.09	36.93
59.72	91	151.8	60	42.36	41.23	39.75	39.12	36.93
59.87	89	152.9	60	42.41	41.23	39.8	39.15	36.97
59.92	88	154	60	42.43	41.27	39.83	39.12	36.99
59.95	88	155	60	42.47	41.33	39.87	39.15	37.04
60.01	87	156.1	60	42.5	41.37	39.92	39.2	37.1
60.07	86	157.2	60	42.57	41.39	39.96	39.25	37.16
60.09	85	158.2	60	42.57	41.42	39.99	41.88	37.18
60.2	83	159.3	60	42.63	41.48	40	41.88	37.14
60.19	83	160.4	60	42.65	41.47	40.05	41.9	37.18
60.21	83	161.4	60	42.66	41.53	40.07	41.85	37.2
60.21	83	162.5	60	42.69	41.54	40.09	41.85	37.22
60.16	83	163.6	60	42.72	41.52	40.09	41.87	37.18
60.25	82	164.7	60	42.73	41.58	40.11	41.87	37.26
60.23	82	165.7	60	42.75	41.65	40.15	41.85	37.23
60.2	82	166.8	60	42.81	41.67	40.21	41.78	37.25
60.16	82	167.9	60	42.85	41.67	40.23	41.63	37.27
60.07	83	168.9	60	42.88	41.69	40.25	41.99	37.34
60.18	82	170	60	42.88	41.75	40.32	42.07	37.37
60.25	80	171.1	60	42.93	41.78	40.35	41.96	37.4
60.23	80	172.1	60	43	41.84	40.41	41.68	37.47
60.14	81	173.2	60	43.05	41.87	40.42	41.47	37.52
60.12	82	174.3	60	43.12	41.92	40.46	41.73	37.57
60.27	79	175.3	60	43.07	41.97	40.51	41.53	37.56
60.12	81	176.4	60	43.14	41.97	40.52	41.93	37.6
60.1	81	177.5	60	43.18	41.99	40.58	41.8	37.66
60.14	81	178.5	60	43.19	42.04	40.6	41.69	37.66
60.1	81	179.6	60	43.23	42.11	40.58	42.1	37.68
59.94	84	180.7	60	43.09	41.95	40.55	41.52	37.58
59.89	84	181.7	60	43.09	42.03	40.57	41.49	37.47
59.99	83	182.8	60	43.13	41.99	40.53	41.96	37.56
59.84	85	183.9	60	43.18	42.04	40.59	41.65	37.6
59.93	84	184.9	60	43.25	42.11	40.6	41.4	37.64
59.9	85	186	60	43.26	42.14	40.62	40.66	37.7
60.02	83	187.1	60	43.3	42.15	40.66	40.77	37.76
59.96	84	188.1	60	43.32	42.13	40.69	40.51	37.79
60.03	83	189.2	60	43.32	42.15	40.71	40.47	37.79
60	83	190.3	60	43.31	42.14	40.71	40.51	37.79
60	83	191.3	60	43.33	42.14	40.72	40.48	37.81
59.98	84	192.4	60	43.31	42.19	40.73	40.49	37.79
59.97	84	193.5	60	43.27	42.12	40.65	40.42	37.73
59.88	85	194.5	60	43.28	42.03	40.61	40.34	37.66
59.86	86	195.6	60	43.23	42.07	40.63	40.86	37.69
59.81	86	196.7	60	43.25	42.11	40.68	40.63	37.72
59.85	86	197.7	60	43.3	42.15	40.68	40.65	37.75
59.81	87	198.8	60	43.29	42.15	40.7	40.78	37.74
59.82	87	199.9	60	43.32	42.21	40.69	40.88	37.79
59.96	85	200.9	60	43.33	42.22	40.8	40.91	37.8
60.01	84	202	60	43.39	42.24	40.82	40.86	37.78
59.89	86	203.1	60	43.36	42.27	40.77	40.81	37.87
59.88	86	204.1	60	43.36	42.29	40.77	40.89	37.79
60.04	84	205.2	60	43.41	42.28	40.85	40.86	37.87
60.02	84	206.3	60	43.42	42.27	40.86	40.86	37.87
60.06	84	207.3	60	43.47	42.33	40.88	40.81	37.9
60.13	82	208.4	60	43.48	42.33	40.88	40.93	37.89
60.11	83	209.5	60	43.49	42.35	40.9	41.01	37.91
60.06	83	210.5	60	43.5	42.38	40.92	41.03	37.92
60.07	83	211.6	60	43.56	42.44	40.97	40.85	37.94
59.98	84	212.7	60	43.53	42.43	40.97	40.96	37.95
60.06	83	213.7	60	43.53	42.43	40.95	40.94	37.93
59.97	84	214.8	60	43.51	42.43	40.96	40.93	37.95
60.08	83	215.9	60	43.55	42.46	41	40.95	38.03
60.08	83	216.9	60	43.58	42.46	41.02	41.09	38.01
60.01	84	218	60	43.6	42.5	41.03	41.12	38.05
60.02	84	219.1	60	43.61	42.51	41.06	41.05	38.07
60.02	83	220.1	60	43.65	42.52	41.08	41.08	38.09
60.05	83	221.2	60	43.65	42.52	41.1	41.16	38.08
60.12	82	222.3	60	43.66	42.53	41.1	41.12	38.09
60.08	82	223.3	60	43.65	42.53	41.1	40.99	38.12
60.1	82	224.4	60	43.67	42.57	41.11	41.11	38.13
60.12	82	225.5	60	43.69	42.56	41.12	41.17	38.15
60.04	83	226.5	60	43.69	42.57	41.13	41.22	38.15
60.04	83	227.6	60	43.71	42.58	41.18	41.3	38.21
60.09	82	228.7	60	43.74	42.61	41.18	41.36	38.24
60.14	81	229.7	60	43.79	42.65	41.24	41.38	38.28
60.15	81	230.8	60	43.84	42.67	41.26	41.43	38.28
60.04	82	231.9	60	43.82	42.73	41.31	41.42	38.31
60.04	82	232.9	60	43.82	42.72	41.25	41.43	38.33
60.07	81	234	60	43.86	42.7	41.3	41.41	38.33
59.99	83	235.1	60	43.91	42.72	41.29	41.46	38.35
60.13	81	236.1	60	43.89	42.79	41.34	41.48	38.35
60.07	81	237.2	60	43.88	42.77	41.35	41.48	38.39
59.95	83	238.3	60	43.92	42.77	41.37	41.52	38.42
59.89	84	239.3	60	43.92	42.76	41.36	41.53	38.45
60.07	81	240.4	60	43.94	42.79	41.44	41.54	38.42
60.02	82	241.5	60	43.93	42.83	41.4	41.56	38.43
59.93	83	242.5	60	43.96	42.86	41.46	41.55	38.43
59.98	83	243.6	60	44.05	42.88	41.42	41.59	38.45
60.11	81	244.7	60	44.01	42.91	41.46	41.61	38.47
59.98	83	245.7	60	44.09	42.89	41.47	41.6	38.51
60.02	82	246.8	60	44.04	42.93	41.47	41.58	38.49
60.05	81	247.9	60	44	42.89	41.49	41.59	38.49
60.1	81	248.9	60	44.02	42.9	41.5	41.58	38.53
60.04	81	250	60	44.01	42.91	41.48	41.59	38.55
60.11	80	251.1	60	43.99	42.95	41.48	41.6	38.54
60	82	252.1	60	44	42.9	41.5	41.61	38.56
60.03	82	253.2	60	44.02	42.94	41.49	41.55	38.54
60.01	82	254.3	60	44.02	42.9	41.51	41.57	38.55
60.02	82	255.3	60	44.04	42.92	41.51	41.57	38.54
59.94	83	256.4	60	44.04	42.91	41.53	41.62	38.56
59.93	83	257.5	60	44.1	42.96	41.55	41.65	38.57
59.97	83	258.5	60	44.08	42.97	41.58	41.68	38.56
59.96	83	259.6	60	44.09	43	41.58	41.65	38.56
59.85	85	260.7	60	44.11	42.99	41.61	41.79	38.57
59.93	83	261.7	60	44.13	43.04	41.62	41.79	38.61
59.98	83	262.8	60	44.15	43.04	41.61	41.73	38.62
60.02	82	263.9	60	44.12	43.01	41.61	41.75	38.63
60.04	82	264.9	60	44.11	43	41.59	41.66	38.63
59.99	83	266	60	44.09	42.98	41.57	41.66	38.62
59.98	83	267.1	60	44.09	42.99	41.59	41.68	38.62
60.02	82	268.1	60	44.1	42.99	41.59	41.67	38.63
60.03	82	269.2	60	44.1	42.98	41.58	41.66	38.65
60.03	82	270.3	60	44.08	42.99	41.59	41.66	38.64
60	82	271.3	60	44.09	43.05	41.61	41.64	38.64
60.13	80	272.4	60	44.13	43.01	41.61	41.65	38.67
60.02	82	273.5	60	44.14	43.04	41.62	41.69	38.7
59.94	83	274.5	60	44.11	43.06	41.64	41.69	38.72
60	82	275.6	60	44.16	43.06	41.65	41.66	38.68
60.01	82	276.7	60	44.12	43.04	41.64	41.66	38.7
60.07	81	277.8	60	44.15	43.07	41.69	41.7	38.74
59.99	82	278.8	60	44.21	43.11	41.72	41.73	38.78
59.96	83	279.9	60	44.24	43.11	41.71	41.79	38.82
59.96	83	281	60	44.24	43.15	41.75	41.81	38.84
59.98	83	282	60	44.27	43.19	41.78	41.8	38.86
60.04	82	283.1	60	44.31	43.21	41.78	41.84	38.87
60.05	81	284.2	60	44.3	43.23	41.78	41.87	38.89
60.14	80	285.2	60	44.32	43.24	41.84	41.85	38.89
60.03	81	286.3	60	44.31	43.22	41.81	41.86	38.87
60.1	80	287.4	60	44.31	43.23	41.79	41.88	38.85
60.1	80	288.4	60	44.3	43.21	41.82	41.84	38.86
60.01	81	289.5	60	44.29	43.22	41.84	41.83	38.89
60.07	81	290.6	60	44.31	43.23	41.86	41.87	38.94
60.03	81	291.6	60	44.35	43.25	41.86	41.93	38.98
59.97	82	292.7	60	44.42	43.27	41.9	42	39.02
59.97	82	293.8	60	44.44	43.35	41.93	42.01	39.07
59.91	83	294.8	60	44.48	43.37	41.95	42.16	39.09
59.95	83	295.9	60	44.48	43.38	41.99	42.2	39.11
59.98	82	297	60	44.45	43.39	41.98	42.12	39.1
59.99	82	298	60	44.47	43.37	41.97	42.13	39.11
59.99	82	299.1	60	44.43	43.34	41.95	42.21	39.07
59.92	83	300.2	60	44.45	43.34	41.97	42.15	39.06
59.93	83	301.2	60	44.45	43.35	41.99	42.03	39.08
60.02	82	302.3	60	44.44	43.35	41.94	42.02	39.07
59.98	82	303.4	60	44.47	43.35	41.95	41.96	39.07
59.93	83	304.4	60	44.45	43.35	41.98	41.93	39.05
59.92	83	305.5	60	44.46	43.36	41.99	41.93	39.06
59.94	83	306.6	60	44.48	43.4	41.98	41.98	39.03
60	82	307.6	60	44.52	43.4	42	41.99	39.07
59.96	83	308.7	60	44.53	43.41	42.05	41.98	39.11
59.95	83	309.7	60	44.52	43.44	42.03	42.01	39.12
60.02	82	310.8	60	44.55	43.45	42.04	42.04	39.17
59.97	83	311.9	60	44.55	43.43	42.06	42.06	39.16
60.02	82	313	60	44.51	43.42	42.04	42.1	39.14
59.97	83	314	60	44.44	43.37	42	42.03	39.12
59.97	83	315.1	60	44.44	43.43	42.01	42.05	39.14
60.06	82	316.1	60	44.49	43.45	42.08	42.08	39.12
60.03	82	317.2	60	44.52	43.47	42.07	42.06	39.13
60.07	81	318.3	60	44.56	43.49	42.09	42.12	39.19
60.17	80	319.4	60	44.59	43.53	42.11	42.19	39.19
60.06	81	320.4	60	44.58	43.53	42.13	42.3	39.21
60.06	81	321.5	60	44.65	43.52	42.11	42.22	39.24
60.06	81	322.6	60	44.65	43.52	42.14	42.25	39.25
60.13	80	323.6	60	44.68	43.58	42.17	42.27	39.3
59.99	82	324.7	60	44.68	43.58	42.19	42.27	39.31
60.12	80	325.8	60	44.68	43.57	42.16	42.32	39.29
59.97	82	326.8	60	44.65	43.57	42.18	42.31	39.29
60	82	327.9	60	44.68	43.61	42.22	42.38	39.31
59.95	82	329	60	44.68	43.59	42.2	42.28	39.31
60.02	81	330	60	44.72	43.61	42.22	42.29	39.27
59.96	82	331.1	60	44.69	43.65	42.21	42.34	39.34
59.99	82	332.2	60	44.74	43.67	42.24	42.36	39.35
60	82	333.2	60	44.75	43.64	42.27	42.36	39.37
60.02	81	334.3	60	44.75	43.64	42.25	42.4	39.37
59.94	83	335.4	60	44.72	43.63	42.25	42.37	39.36
59.93	83	336.4	60	44.72	43.64	42.28	42.48	39.39
60.05	81	337.5	60	44.7	43.64	42.28	42.43	39.48
59.96	82	338.6	60	44.75	43.7	42.29	42.47	39.48
60.11	80	339.6	60	44.76	43.66	42.31	42.48	39.47
59.94	83	340.7	60	44.73	43.66	42.32	42.49	39.46
60.01	82	341.8	60	44.71	43.71	42.31	42.56	39.45
59.98	82	342.8	60	44.73	43.68	42.3	42.5	39.49
60	82	343.9	60	44.72	43.65	42.33	42.54	39.5
59.89	83	345	60	44.71	43.66	42.31	42.51	39.49
59.95	83	346	60	44.71	43.68	42.3	42.5	39.47
59.94	83	347.1	60	44.7	43.64	42.3	42.52	39.46
60.05	81	348.2	60	44.72	43.67	42.31	42.52	39.49
59.99	82	349.2	60	44.74	43.69	42.35	42.53	39.5
60.03	81	350.3	60	44.73	43.66	42.34	42.59	39.5
60.06	81	351.4	60	44.76	43.69	42.35	42.58	39.51
59.99	82	352.4	60	44.8	43.72	42.35	42.58	39.53
59.99	82	353.5	60	44.79	43.7	42.34	42.62	39.51
60.01	82	354.6	60	44.76	43.68	42.34	42.6	39.54
60.08	81	355.6	60	44.8	43.77	42.38	42.58	39.5
59.97	82	356.7	60	44.82	43.72	42.33	42.52	39.5
60.14	80	357.8	60	44.79	43.77	42.38	42.55	39.54
59.98	82	358.8	60	44.86	43.75	42.38	42.49	39.48
60.01	81	359.9	60	44.8	43.67	42.33	42.45	39.47
59.91	83	361	60	44.75	43.72	42.34	42.49	39.49
59.89	84	362	60	44.78	43.7	42.34	42.49	39.5
60.01	82	363.1	60	44.78	43.7	42.35	42.55	39.51
60.01	82	364.2	60	44.77	43.72	42.34	42.58	39.54
59.91	83	365.2	60	44.78	43.67	42.31	42.57	39.51
59.88	84	366.3	60	44.77	43.7	42.34	42.53	39.55
59.9	84	367.4	60	44.74	43.7	42.36	42.53	39.56
59.89	84	368.4	60	44.74	43.69	42.32	42.52	39.56
60.01	82	369.5	60	44.78	43.73	42.39	42.57	39.6
60.04	82	370.6	60	44.81	43.74	42.44	42.65	39.62
60.01	82	371.6	60	44.82	43.73	42.42	42.61	39.6
59.99	82	372.7	60	44.82	43.77	42.46	42.65	39.63
60.16	80	373.8	60	44.87	43.81	42.46	42.64	39.68
60.05	81	374.8	60	44.87	43.79	42.48	42.66	39.62
60.08	81	375.9	60	44.85	43.77	42.43	42.6	39.62
59.88	84	377	60	44.86	43.81	42.5	42.55	39.61
60.03	82	378	60	44.86	43.77	42.43	42.56	39.57
60.08	81	379.1	60	44.8	43.77	42.4	42.56	39.6
60	82	380.2	60	44.91	43.82	42.43	42.69	39.61
60.1	80	381.2	60	44.81	43.87	42.48	42.74	39.61
60.08	81	382.3	60	44.84	43.85	42.53	42.74	39.68
60.05	81	383.4	60	44.92	43.96	42.47	42.65	39.61
59.95	82	384.4	60	44.95	43.81	42.58	42.65	39.59
60.12	80	385.5	60	44.81	43.92	42.48	42.58	39.64
60.05	81	386.6	60	44.88	43.88	42.52	42.72	39.68
59.93	83	387.6	60	44.98	43.93	42.54	42.69	39.62
60.08	80	388.7	60	45.03	43.9	42.54	42.63	39.74
60.09	80	389.8	60	44.91	43.84	42.56	42.64	39.69
60.1	80	390.8	60	44.96	43.92	42.52	42.69	39.66
60.09	80	391.9	60	44.98	43.93	42.57	42.68	39.7
59.95	82	393	60	44.98	43.93	42.58	42.69	39.67
60	81	394	60	44.99	43.93	42.55	42.72	39.7
60.07	80	395.1	60	45.05	43.97	42.6	42.71	39.69
60.02	81	396.2	60	45.04	43.99	42.59	42.73	39.71
60.1	80	397.2	60	45.07	44.01	42.6	42.74	39.71
59.9	83	398.3	60	45.02	44.01	42.62	42.75	39.75
60.05	80	399.4	60	45	43.98	42.63	42.74	39.76
59.98	82	400.4	60	45.03	44.01	42.64	42.79	39.78
59.88	83	401.5	60	45.05	44.01	42.64	42.77	39.78
59.94	82	402.6	60	45.08	44.01	42.66	42.87	39.84
59.93	83	403.6	60	45.05	44.01	42.65	42.84	39.85
59.94	82	404.7	60	45.09	44.07	42.67	42.86	39.83
59.95	82	405.8	60	45.14	44.04	42.68	42.88	39.83
59.92	83	406.8	60	45.13	44.05	42.69	42.87	39.79
60	82	407.9	60	45.13	44.06	42.69	42.84	39.78
59.94	83	409	60	45.13	44.05	42.69	42.86	39.76
59.9	83	410	60	45.16	44.09	42.73	42.82	39.78
60.07	81	411.1	60	45.14	44.06	42.66	42.83	39.75
59.94	83	412.2	60	45.09	44.04	42.66	42.77	39.82
59.95	83	413.2	60	45.17	44.11	42.68	45.36	39.85
59.9	83	414.3	60	45.12	44.13	42.6	41.81	39.81
59.97	82	415.4	60	45.16	44.12	42.76	43.11	39.82
60.11	80	416.4	60	45.17	44.08	42.72	43.18	39.91
60.04	81	417.5	60	45.16	44.05	42.74	41.81	39.95
59.79	85	418.6	60	45.21	44.15	42.77	42.76	39.98
60.17	79	419.6	60	45.32	44.18	42.8	42.76	39.93
59.99	82	420.7	60	45.23	44.15	42.78	42.78	39.99
59.9	84	421.8	60	45.24	44.12	42.81	44.99	40.01
59.96	83	422.8	60	45.19	44.03	42.75	42.89	40
60	82	423.9	60	45.14	43.96	42.72	42.94	39.96
59.95	83	425	60	45.22	43.97	42.71	42.99	39.98
59.94	83	426	60	45.21	43.99	42.75	42.92	39.99
60.05	81	427.1	60	45.28	43.97	42.76	42.91	40.03
59.99	82	428.2	60	45.2	43.96	42.76	42.93	39.96
60.05	82	429.2	60	45.17	43.91	42.73	42.87	39.96
59.94	83	430.3	60	45.15	43.92	42.72	42.9	39.94
60	82	431.4	60	45.14	43.89	42.72	42.89	39.95
60.03	82	432.4	60	45.16	43.92	42.74	42.94	39.99
60.05	81	433.5	60	45.18	43.93	42.79	42.89	40.03
60.09	81	434.6	60	45.22	44.02	42.78	42.98	40.01
60.01	82	435.6	60	45.19	43.96	42.76	42.92	40.02
59.96	83	436.7	60	45.16	43.92	42.78	42.99	40
59.96	83	437.8	60	45.17	43.94	42.72	43.18	39.98
59.97	83	438.8	60	45.17	43.9	42.69	43.16	40.01
60.01	82	439.9	60	45.17	43.91	42.7	43.15	40.02
59.93	83	441	60	45.21	43.9	42.7	43.27	40.01
59.95	83	442	60	45.2	43.93	42.73	43.27	40.03
59.91	84	443.1	60	45.26	43.92	42.72	42.96	40.01
59.81	85	444.2	60	45.28	43.91	42.73	43.02	40.03
59.99	83	445.2	60	45.27	43.95	42.73	42.82	40.04
60	83	446.3	60	45.28	43.98	42.74	42.74	40.02
60.06	82	447.4	60	45.29	43.98	42.78	42.77	40.02
59.97	83	448.4	60	45.28	44.04	42.79	42.67	40.02
60.03	82	449.5	60	45.29	43.99	42.78	42.66	40.02
60.18	80	450.6	60	45.29	44.03	42.77	42.77	40.01
60.1	81	451.6	60	45.27	43.99	42.77	42.7	40.03
60.12	80	452.7	60	45.28	44.04	42.8	42.7	40.04
60.07	81	453.8	60	45.3	44.07	42.82	42.74	40.07
60.08	81	454.8	60	45.29	44.05	42.84	42.65	40.12
60.08	81	455.9	60	45.28	44.07	42.83	42.77	40.13
60.02	81	457	60	45.29	44.06	42.86	42.71	40.11
60.05	81	458	60	45.29	44.05	42.89	42.66	40.11
60.02	81	459.1	60	45.27	44.06	42.87	42.61	40.12
60.12	80	460.2	60	45.29	44.07	42.9	42.54	40.09
60.06	81	461.2	60	45.24	44.03	42.84	42.36	40.1
60.02	81	462.3	60	45.24	44.05	42.86	42.3	40.1
60.03	81	463.4	60	45.26	44.05	42.85	42.24	40.11
60.11	80	464.4	60	45.24	44.06	42.87	42.22	40.1
60.06	80	465.5	60	45.24	44.06	42.88	42.23	40.12
60.01	81	466.6	60	45.23	44.02	42.85	42.17	40.1
60.05	80	467.6	60	45.2	43.99	42.84	42.18	40.13
60.03	81	468.7	60	45.18	43.98	42.82	42.13	40.13
60.03	81	469.8	60	45.2	43.98	42.84	42.18	40.13
59.97	81	470.8	60	45.2	43.99	42.84	42.22	40.16
60.02	81	471.9	60	45.2	43.99	42.83	42.17	40.17
60	81	473	60	45.19	43.97	42.83	42.16	40.19
60.06	80	474	60	45.17	43.97	42.83	42.11	40.17
59.97	82	475.1	60	45.17	43.96	42.82	42.11	40.18
60.04	80	476.2	60	45.17	43.92	42.82	42.12	40.2
59.99	81	477.2	60	45.13	43.92	42.79	42.1	40.18
60	81	478.3	60	45.13	43.91	42.79	42.12	40.19
60.02	81	479.4	60	45.15	43.94	42.82	42.11	40.17
59.99	81	480.4	60	45.12	43.92	42.8	42.09	40.15
59.95	82	481.5	60	45.12	43.95	42.8	42.08	40.14
59.99	81	482.6	60	45.13	43.92	42.79	42.08	40.14
59.97	82	483.6	60	45.16	43.97	42.82	42.16	40.18
